,init_id,init_year_end,init_type
1,30588,1981,Projeto de Lei
2,30587,1981,Projeto de Lei
3,30586,1981,Projeto de Lei
4,30585,1981,Projeto de Lei
5,30584,1981,Projeto de Lei
6,30583,1981,Projeto de Lei
7,30582,1981,Projeto de Lei
8,30581,1981,Projeto de Lei
9,30580,1981,Projeto de Lei
10,30579,1981,Projeto de Lei
11,30578,1981,Projeto de Lei
12,30577,1981,Projeto de Lei
13,30576,1981,Projeto de Lei
14,30575,1981,Projeto de Lei
15,30574,1981,Projeto de Lei
16,30532,1981,Projeto de Lei
17,30533,1981,Projeto de Lei
18,30534,1981,Projeto de Lei
19,30542,1981,Projeto de Lei
20,30535,1981,Projeto de Lei
21,30536,1981,Projeto de Lei
22,30541,1981,Projeto de Lei
23,30540,1981,Projeto de Lei
24,30539,1981,Projeto de Lei
25,30538,1981,Projeto de Lei
26,30544,1981,Projeto de Lei
27,30537,1981,Projeto de Lei
28,30531,1981,Projeto de Lei
29,30530,1981,Projeto de Lei
30,30529,1981,Projeto de Lei
31,30528,1981,Projeto de Lei
32,30527,1981,Projeto de Lei
33,30526,1981,Projeto de Lei
34,30525,1981,Projeto de Lei
35,30524,1981,Projeto de Lei
36,30522,1981,Projeto de Lei
37,30521,1981,Projeto de Lei
38,30520,1981,Projeto de Lei
39,30519,1981,Projeto de Lei
40,30518,1981,Projeto de Lei
41,30517,1981,Projeto de Lei
42,30516,1981,Projeto de Lei
43,30515,1981,Projeto de Lei
44,30514,1981,Projeto de Lei
45,30513,1981,Projeto de Lei
46,30512,1981,Projeto de Lei
47,30510,1981,Projeto de Lei
48,30509,1981,Projeto de Lei
49,30508,1981,Projeto de Lei
50,30507,1981,Projeto de Lei
51,30506,1981,Projeto de Lei
52,30505,1981,Projeto de Lei
53,30504,1981,Projeto de Lei
54,30503,1981,Projeto de Lei
55,30502,1981,Projeto de Lei
56,30573,1981,Projeto de Lei
57,30572,1981,Projeto de Lei
58,30569,1981,Projeto de Lei
59,30568,1981,Projeto de Lei
60,30567,1981,Projeto de Lei
61,30566,1981,Projeto de Lei
62,30564,1981,Projeto de Lei
63,30563,1981,Projeto de Lei
64,30562,1981,Projeto de Lei
65,30561,1981,Projeto de Lei
66,30560,1981,Projeto de Lei
67,30559,1981,Projeto de Lei
68,30558,1981,Projeto de Lei
69,30557,1981,Projeto de Lei
70,30555,1981,Projeto de Lei
71,30554,1981,Projeto de Lei
72,30551,1981,Projeto de Lei
73,30549,1981,Projeto de Lei
74,30548,1981,Projeto de Lei
75,30547,1981,Projeto de Lei
76,30489,1981,Projeto de Lei
77,30488,1981,Projeto de Lei
78,30487,1981,Projeto de Lei
79,30486,1981,Projeto de Lei
80,30483,1981,Projeto de Lei
81,30482,1981,Projeto de Lei
82,30481,1981,Projeto de Lei
83,30479,1981,Projeto de Lei
84,30478,1981,Projeto de Lei
85,30476,1981,Projeto de Lei
86,30475,1981,Projeto de Lei
87,30474,1981,Projeto de Lei
88,30473,1981,Projeto de Lei
89,30472,1981,Projeto de Lei
90,30471,1981,Projeto de Lei
91,30470,1981,Projeto de Lei
92,30469,1981,Projeto de Lei
93,30468,1981,Projeto de Lei
94,30467,1981,Projeto de Lei
95,30466,1981,Projeto de Lei
96,30462,1981,Projeto de Lei
97,30461,1981,Projeto de Lei
98,30460,1981,Projeto de Lei
99,30459,1981,Projeto de Lei
100,30458,1981,Projeto de Lei
101,30457,1981,Projeto de Lei
102,30456,1981,Projeto de Lei
103,30454,1981,Projeto de Lei
104,30453,1981,Projeto de Lei
105,30452,1981,Projeto de Lei
106,30451,1981,Projeto de Lei
107,30450,1981,Projeto de Lei
108,30449,1981,Projeto de Lei
109,30448,1981,Projeto de Lei
110,30447,1981,Projeto de Lei
111,30446,1981,Projeto de Lei
112,30445,1981,Projeto de Lei
113,30440,1981,Projeto de Lei
114,30439,1981,Projeto de Lei
115,30437,1981,Projeto de Lei
116,30436,1981,Projeto de Lei
117,30435,1981,Projeto de Lei
118,30433,1981,Projeto de Lei
119,30432,1981,Projeto de Lei
120,30431,1981,Projeto de Lei
121,30430,1981,Projeto de Lei
122,30428,1981,Projeto de Lei
123,30427,1981,Projeto de Lei
124,30426,1981,Projeto de Lei
125,30425,1981,Projeto de Lei
126,30424,1981,Projeto de Lei
127,30421,1981,Projeto de Lei
128,30420,1981,Projeto de Lei
129,30419,1981,Projeto de Lei
130,30418,1981,Projeto de Lei
131,30417,1981,Projeto de Lei
132,30416,1981,Projeto de Lei
133,30415,1981,Projeto de Lei
134,30413,1981,Projeto de Lei
135,30412,1981,Projeto de Lei
136,30411,1981,Projeto de Lei
137,30410,1981,Projeto de Lei
138,30409,1981,Projeto de Lei
139,30408,1981,Projeto de Lei
140,30407,1981,Projeto de Lei
141,30405,1981,Projeto de Lei
142,30404,1981,Projeto de Lei
143,30403,1981,Projeto de Lei
144,30402,1981,Projeto de Lei
145,30400,1981,Projeto de Lei
146,30399,1981,Projeto de Lei
147,30398,1981,Projeto de Lei
148,30397,1981,Projeto de Lei
149,30396,1981,Projeto de Lei
150,30395,1981,Projeto de Lei
151,30394,1981,Projeto de Lei
152,30393,1981,Projeto de Lei
153,30388,1981,Projeto de Lei
154,30386,1981,Projeto de Lei
155,30385,1981,Projeto de Lei
156,30501,1981,Projeto de Lei
157,30500,1981,Projeto de Lei
158,30499,1981,Projeto de Lei
159,30498,1981,Projeto de Lei
160,30497,1981,Projeto de Lei
161,30496,1981,Projeto de Lei
162,30495,1981,Projeto de Lei
163,30494,1981,Projeto de Lei
164,30493,1981,Projeto de Lei
165,30492,1981,Projeto de Lei
166,30491,1981,Projeto de Lei
167,30490,1981,Projeto de Lei
168,30381,1981,Projeto de Lei
169,30380,1981,Projeto de Lei
170,30379,1981,Projeto de Lei
171,30378,1981,Projeto de Lei
172,30377,1981,Projeto de Lei
173,30376,1981,Projeto de Lei
174,30375,1981,Projeto de Lei
175,30374,1981,Projeto de Lei
176,30373,1981,Projeto de Lei
177,30372,1981,Projeto de Lei
178,30371,1981,Projeto de Lei
179,30370,1981,Projeto de Lei
180,30369,1981,Projeto de Lei
181,30368,1981,Projeto de Lei
182,30367,1981,Projeto de Lei
183,30366,1981,Projeto de Lei
184,30365,1981,Projeto de Lei
185,30364,1981,Projeto de Lei
186,30363,1981,Projeto de Lei
187,30362,1981,Projeto de Lei
188,30361,1981,Projeto de Lei
189,30360,1981,Projeto de Lei
190,30359,1981,Projeto de Lei
191,30358,1981,Projeto de Lei
192,30356,1981,Projeto de Lei
193,30355,1981,Projeto de Lei
194,30354,1981,Projeto de Lei
195,30353,1981,Projeto de Lei
196,30392,1981,Projeto de Lei
197,30391,1981,Projeto de Lei
198,30390,1981,Projeto de Lei
199,30389,1981,Projeto de Lei
200,30387,1981,Projeto de Lei
201,30383,1981,Projeto de Lei
202,30382,1981,Projeto de Lei
203,30352,1981,Projeto de Lei
204,30351,1981,Projeto de Lei
205,30350,1981,Projeto de Lei
206,30349,1981,Projeto de Lei
207,30348,1981,Projeto de Lei
208,30347,1981,Projeto de Lei
209,30345,1981,Projeto de Lei
210,30346,1981,Projeto de Lei
211,30344,1981,Projeto de Lei
212,30343,1981,Projeto de Lei
213,30342,1981,Projeto de Lei
214,30341,1981,Projeto de Lei
215,30321,1981,Projeto de Lei
216,30339,1981,Projeto de Lei
217,30338,1981,Projeto de Lei
218,30337,1981,Projeto de Lei
219,30336,1981,Projeto de Lei
220,30335,1981,Projeto de Lei
221,30334,1981,Projeto de Lei
222,30333,1981,Projeto de Lei
223,30332,1981,Projeto de Lei
224,30331,1981,Projeto de Lei
225,30330,1981,Projeto de Lei
226,30329,1981,Projeto de Lei
227,30328,1981,Projeto de Lei
228,30327,1981,Projeto de Lei
229,30326,1981,Projeto de Lei
230,30325,1981,Projeto de Lei
231,30324,1981,Projeto de Lei
232,30323,1981,Projeto de Lei
233,30322,1981,Projeto de Lei
234,30320,1981,Projeto de Lei
235,30319,1981,Projeto de Lei
236,30318,1981,Projeto de Lei
237,30317,1981,Projeto de Lei
238,30316,1981,Projeto de Lei
239,30315,1981,Projeto de Lei
240,30314,1981,Projeto de Lei
241,30313,1981,Projeto de Lei
242,30312,1981,Projeto de Lei
243,30311,1981,Projeto de Lei
244,30310,1981,Projeto de Lei
245,30309,1981,Projeto de Lei
246,30308,1981,Projeto de Lei
247,30307,1981,Projeto de Lei
248,30306,1981,Projeto de Lei
249,30305,1981,Projeto de Lei
250,30304,1981,Projeto de Lei
251,30303,1981,Projeto de Lei
252,30302,1981,Projeto de Lei
253,30340,1981,Projeto de Lei
254,30301,1981,Projeto de Lei
255,30300,1981,Projeto de Lei
256,33130,1981,Projeto de Resolução
257,33128,1981,Projeto de Resolução
258,33127,1981,Projeto de Resolução
259,33126,1981,Projeto de Resolução
260,33125,1981,Projeto de Resolução
261,33123,1981,Projeto de Resolução
262,36068,1981,Projeto de Revisão Constitucional
263,36067,1981,Projeto de Revisão Constitucional
264,36066,1981,Projeto de Revisão Constitucional
265,36064,1981,Projeto de Revisão Constitucional
266,36065,1981,Projeto de Revisão Constitucional
267,30782,1981,Proposta de Lei
268,30778,1981,Proposta de Lei
269,30776,1981,Proposta de Lei
270,30775,1981,Proposta de Lei
271,30772,1981,Proposta de Lei
272,30771,1981,Proposta de Lei
273,30770,1981,Proposta de Lei
274,30767,1981,Proposta de Lei
275,30765,1981,Proposta de Lei
276,30762,1981,Proposta de Lei
277,30760,1981,Proposta de Lei
278,30757,1981,Proposta de Lei
279,30756,1981,Proposta de Lei
280,30755,1981,Proposta de Lei
281,30753,1981,Proposta de Lei
282,30751,1981,Proposta de Lei
283,30750,1981,Proposta de Lei
284,30748,1981,Proposta de Lei
285,30745,1981,Proposta de Lei
286,30814,1981,Proposta de Lei
287,30813,1981,Proposta de Lei
288,30812,1981,Proposta de Lei
289,30810,1981,Proposta de Lei
290,30809,1981,Proposta de Lei
291,30808,1981,Proposta de Lei
292,30807,1981,Proposta de Lei
293,30805,1981,Proposta de Lei
294,30804,1981,Proposta de Lei
295,30803,1981,Proposta de Lei
296,30802,1981,Proposta de Lei
297,30801,1981,Proposta de Lei
298,30800,1981,Proposta de Lei
299,30799,1981,Proposta de Lei
300,30798,1981,Proposta de Lei
301,30797,1981,Proposta de Lei
302,30795,1981,Proposta de Lei
303,30793,1981,Proposta de Lei
304,30709,1981,Proposta de Lei
305,30708,1981,Proposta de Lei
306,30707,1981,Proposta de Lei
307,30706,1981,Proposta de Lei
308,30705,1981,Proposta de Lei
309,30704,1981,Proposta de Lei
310,30702,1981,Proposta de Lei
311,30701,1981,Proposta de Lei
312,30700,1981,Proposta de Lei
313,30699,1981,Proposta de Lei
314,30698,1981,Proposta de Lei
315,30697,1981,Proposta de Lei
316,30695,1981,Proposta de Lei
317,30694,1981,Proposta de Lei
318,30693,1981,Proposta de Lei
319,30692,1981,Proposta de Lei
320,30691,1981,Proposta de Lei
321,30690,1981,Proposta de Lei
322,30689,1981,Proposta de Lei
323,30687,1981,Proposta de Lei
324,30686,1981,Proposta de Lei
325,30685,1981,Proposta de Lei
326,31047,1981,Ratificação
327,31043,1981,Ratificação
328,31042,1981,Ratificação
329,31041,1981,Ratificação
330,31040,1981,Ratificação
331,31038,1981,Ratificação
332,31037,1981,Ratificação
333,31036,1981,Ratificação
334,31033,1981,Ratificação
335,31032,1981,Ratificação
336,31031,1981,Ratificação
337,31030,1981,Ratificação
338,31029,1981,Ratificação
339,31028,1981,Ratificação
340,31027,1981,Ratificação
341,31026,1981,Ratificação
342,31025,1981,Ratificação
343,31024,1981,Ratificação
344,31023,1981,Ratificação
345,31022,1981,Ratificação
346,31021,1981,Ratificação
347,31020,1981,Ratificação
348,31019,1981,Ratificação
349,31018,1981,Ratificação
350,31017,1981,Ratificação
351,31016,1981,Ratificação
352,31015,1981,Ratificação
353,31014,1981,Ratificação
354,31013,1981,Ratificação
355,31009,1981,Ratificação
356,31007,1981,Ratificação
357,31004,1981,Ratificação
358,31001,1981,Ratificação
359,30999,1981,Ratificação
360,30996,1981,Ratificação
361,30994,1981,Ratificação
362,30993,1981,Ratificação
363,30992,1981,Ratificação
364,30990,1981,Ratificação
365,30989,1981,Ratificação
366,30988,1981,Ratificação
367,30984,1981,Ratificação
368,30982,1981,Ratificação
369,30981,1981,Ratificação
370,30979,1981,Ratificação
371,30978,1981,Ratificação
372,30976,1981,Ratificação
373,30973,1981,Ratificação
374,30972,1981,Ratificação
375,30971,1981,Ratificação
376,30970,1981,Ratificação
377,30969,1981,Ratificação
378,30968,1981,Ratificação
379,30967,1981,Ratificação
380,30966,1981,Ratificação
381,30958,1981,Ratificação
382,30957,1981,Ratificação
383,30954,1981,Ratificação
384,30953,1981,Ratificação
385,30952,1981,Ratificação
386,30951,1981,Ratificação
387,30950,1981,Ratificação
388,30947,1981,Ratificação
389,30946,1981,Ratificação
390,30943,1981,Ratificação
391,30942,1981,Ratificação
392,30941,1981,Ratificação
393,30940,1981,Ratificação
394,30939,1981,Ratificação
395,30938,1981,Ratificação
396,30937,1981,Ratificação
397,30935,1981,Ratificação
398,30932,1981,Ratificação
399,30931,1981,Ratificação
400,30930,1981,Ratificação
401,30928,1981,Ratificação
402,30927,1981,Ratificação
403,30925,1981,Ratificação
404,30922,1981,Ratificação
405,30921,1981,Ratificação
406,30920,1981,Ratificação
407,30919,1981,Ratificação
408,30918,1981,Ratificação
409,30917,1981,Ratificação
410,30916,1981,Ratificação
411,30915,1981,Ratificação
412,30914,1981,Ratificação
413,30913,1981,Ratificação
414,30912,1981,Ratificação
415,30911,1981,Ratificação
416,30909,1981,Ratificação
417,30908,1981,Ratificação
418,30905,1981,Ratificação
419,30904,1981,Ratificação
420,30903,1981,Ratificação
421,30900,1981,Ratificação
422,30899,1981,Ratificação
423,30898,1981,Ratificação
424,30895,1981,Ratificação
425,30894,1981,Ratificação
426,30713,1982,Projeto de Lei
427,30746,1982,Projeto de Lei
428,30739,1982,Projeto de Lei
429,30737,1982,Projeto de Lei
430,30735,1982,Projeto de Lei
431,30732,1982,Projeto de Lei
432,30728,1982,Projeto de Lei
433,30727,1982,Projeto de Lei
434,30717,1982,Projeto de Lei
435,30712,1982,Projeto de Lei
436,30711,1982,Projeto de Lei
437,30710,1982,Projeto de Lei
438,30743,1982,Projeto de Lei
439,30742,1982,Projeto de Lei
440,30741,1982,Projeto de Lei
441,30740,1982,Projeto de Lei
442,30738,1982,Projeto de Lei
443,30736,1982,Projeto de Lei
444,30734,1982,Projeto de Lei
445,30733,1982,Projeto de Lei
446,30731,1982,Projeto de Lei
447,30730,1982,Projeto de Lei
448,30729,1982,Projeto de Lei
449,30726,1982,Projeto de Lei
450,30724,1982,Projeto de Lei
451,30723,1982,Projeto de Lei
452,30684,1982,Projeto de Lei
453,30683,1982,Projeto de Lei
454,30682,1982,Projeto de Lei
455,30680,1982,Projeto de Lei
456,30679,1982,Projeto de Lei
457,30677,1982,Projeto de Lei
458,30663,1982,Projeto de Lei
459,30662,1982,Projeto de Lei
460,30661,1982,Projeto de Lei
461,30660,1982,Projeto de Lei
462,30659,1982,Projeto de Lei
463,30658,1982,Projeto de Lei
464,30657,1982,Projeto de Lei
465,30655,1982,Projeto de Lei
466,30654,1982,Projeto de Lei
467,30653,1982,Projeto de Lei
468,30651,1982,Projeto de Lei
469,30650,1982,Projeto de Lei
470,30649,1982,Projeto de Lei
471,30647,1982,Projeto de Lei
472,30646,1982,Projeto de Lei
473,30645,1982,Projeto de Lei
474,30644,1982,Projeto de Lei
475,30642,1982,Projeto de Lei
476,30641,1982,Projeto de Lei
477,30639,1982,Projeto de Lei
478,30675,1982,Projeto de Lei
479,30674,1982,Projeto de Lei
480,30673,1982,Projeto de Lei
481,30672,1982,Projeto de Lei
482,30671,1982,Projeto de Lei
483,30670,1982,Projeto de Lei
484,30669,1982,Projeto de Lei
485,30668,1982,Projeto de Lei
486,30667,1982,Projeto de Lei
487,30666,1982,Projeto de Lei
488,30665,1982,Projeto de Lei
489,30664,1982,Projeto de Lei
490,30656,1982,Projeto de Lei
491,30648,1982,Projeto de Lei
492,30643,1982,Projeto de Lei
493,30640,1982,Projeto de Lei
494,30638,1982,Projeto de Lei
495,30637,1982,Projeto de Lei
496,30636,1982,Projeto de Lei
497,30632,1982,Projeto de Lei
498,30635,1982,Projeto de Lei
499,30634,1982,Projeto de Lei
500,30633,1982,Projeto de Lei
501,30631,1982,Projeto de Lei
502,30630,1982,Projeto de Lei
503,30629,1982,Projeto de Lei
504,30628,1982,Projeto de Lei
505,30627,1982,Projeto de Lei
506,30626,1982,Projeto de Lei
507,30625,1982,Projeto de Lei
508,30624,1982,Projeto de Lei
509,30623,1982,Projeto de Lei
510,30622,1982,Projeto de Lei
511,30621,1982,Projeto de Lei
512,30620,1982,Projeto de Lei
513,30619,1982,Projeto de Lei
514,30618,1982,Projeto de Lei
515,30617,1982,Projeto de Lei
516,30616,1982,Projeto de Lei
517,30615,1982,Projeto de Lei
518,30614,1982,Projeto de Lei
519,30613,1982,Projeto de Lei
520,30612,1982,Projeto de Lei
521,30611,1982,Projeto de Lei
522,30610,1982,Projeto de Lei
523,30609,1982,Projeto de Lei
524,30608,1982,Projeto de Lei
525,30607,1982,Projeto de Lei
526,30606,1982,Projeto de Lei
527,30605,1982,Projeto de Lei
528,30604,1982,Projeto de Lei
529,30603,1982,Projeto de Lei
530,30602,1982,Projeto de Lei
531,30601,1982,Projeto de Lei
532,30600,1982,Projeto de Lei
533,30599,1982,Projeto de Lei
534,30598,1982,Projeto de Lei
535,30597,1982,Projeto de Lei
536,30596,1982,Projeto de Lei
537,30595,1982,Projeto de Lei
538,30594,1982,Projeto de Lei
539,30593,1982,Projeto de Lei
540,30591,1982,Projeto de Lei
541,30590,1982,Projeto de Lei
542,30589,1982,Projeto de Lei
543,33133,1982,Projeto de Resolução
544,33132,1982,Projeto de Resolução
545,33131,1982,Projeto de Resolução
546,30877,1982,Proposta de Lei
547,30876,1982,Proposta de Lei
548,30875,1982,Proposta de Lei
549,30874,1982,Proposta de Lei
550,30873,1982,Proposta de Lei
551,30872,1982,Proposta de Lei
552,30871,1982,Proposta de Lei
553,30870,1982,Proposta de Lei
554,30869,1982,Proposta de Lei
555,30868,1982,Proposta de Lei
556,30867,1982,Proposta de Lei
557,30866,1982,Proposta de Lei
558,30865,1982,Proposta de Lei
559,30864,1982,Proposta de Lei
560,30962,1982,Proposta de Lei
561,30963,1982,Proposta de Lei
562,30964,1982,Proposta de Lei
563,30965,1982,Proposta de Lei
564,30977,1982,Proposta de Lei
565,30980,1982,Proposta de Lei
566,30961,1982,Proposta de Lei
567,30983,1982,Proposta de Lei
568,30985,1982,Proposta de Lei
569,30960,1982,Proposta de Lei
570,30959,1982,Proposta de Lei
571,30851,1982,Proposta de Lei
572,30987,1982,Proposta de Lei
573,30991,1982,Proposta de Lei
574,31002,1982,Proposta de Lei
575,30850,1982,Proposta de Lei
576,31005,1982,Proposta de Lei
577,31008,1982,Proposta de Lei
578,30849,1982,Proposta de Lei
579,30848,1982,Proposta de Lei
580,30862,1982,Proposta de Lei
581,30861,1982,Proposta de Lei
582,30860,1982,Proposta de Lei
583,30859,1982,Proposta de Lei
584,30858,1982,Proposta de Lei
585,30856,1982,Proposta de Lei
586,30855,1982,Proposta de Lei
587,30854,1982,Proposta de Lei
588,30853,1982,Proposta de Lei
589,30852,1982,Proposta de Lei
590,30827,1982,Proposta de Lei
591,30825,1982,Proposta de Lei
592,30824,1982,Proposta de Lei
593,30823,1982,Proposta de Lei
594,30822,1982,Proposta de Lei
595,30821,1982,Proposta de Lei
596,30820,1982,Proposta de Lei
597,30819,1982,Proposta de Lei
598,30817,1982,Proposta de Lei
599,30815,1982,Proposta de Lei
600,30888,1982,Proposta de Lei
601,30887,1982,Proposta de Lei
602,30886,1982,Proposta de Lei
603,30885,1982,Proposta de Lei
604,30884,1982,Proposta de Lei
605,30883,1982,Proposta de Lei
606,30846,1982,Proposta de Lei
607,30841,1982,Proposta de Lei
608,30840,1982,Proposta de Lei
609,30839,1982,Proposta de Lei
610,30838,1982,Proposta de Lei
611,30834,1982,Proposta de Lei
612,30829,1982,Proposta de Lei
613,30828,1982,Proposta de Lei
614,30794,1982,Proposta de Lei
615,30792,1982,Proposta de Lei
616,30790,1982,Proposta de Lei
617,30789,1982,Proposta de Lei
618,30788,1982,Proposta de Lei
619,30787,1982,Proposta de Lei
620,30785,1982,Proposta de Lei
621,31174,1982,Ratificação
622,31162,1982,Ratificação
623,31173,1982,Ratificação
624,31172,1982,Ratificação
625,31171,1982,Ratificação
626,31170,1982,Ratificação
627,31169,1982,Ratificação
628,31168,1982,Ratificação
629,31167,1982,Ratificação
630,31166,1982,Ratificação
631,31164,1982,Ratificação
632,31160,1982,Ratificação
633,31159,1982,Ratificação
634,31158,1982,Ratificação
635,31157,1982,Ratificação
636,31156,1982,Ratificação
637,31155,1982,Ratificação
638,31154,1982,Ratificação
639,31153,1982,Ratificação
640,31152,1982,Ratificação
641,31151,1982,Ratificação
642,31150,1982,Ratificação
643,31149,1982,Ratificação
644,31148,1982,Ratificação
645,31147,1982,Ratificação
646,31146,1982,Ratificação
647,31145,1982,Ratificação
648,31144,1982,Ratificação
649,31143,1982,Ratificação
650,31142,1982,Ratificação
651,31141,1982,Ratificação
652,31140,1982,Ratificação
653,31139,1982,Ratificação
654,31138,1982,Ratificação
655,31137,1982,Ratificação
656,31136,1982,Ratificação
657,31135,1982,Ratificação
658,31134,1982,Ratificação
659,31133,1982,Ratificação
660,31132,1982,Ratificação
661,31131,1982,Ratificação
662,31130,1982,Ratificação
663,31129,1982,Ratificação
664,31128,1982,Ratificação
665,31127,1982,Ratificação
666,31126,1982,Ratificação
667,31125,1982,Ratificação
668,31115,1982,Ratificação
669,31112,1982,Ratificação
670,31106,1982,Ratificação
671,31103,1982,Ratificação
672,31102,1982,Ratificação
673,31101,1982,Ratificação
674,31099,1982,Ratificação
675,31098,1982,Ratificação
676,31096,1982,Ratificação
677,31095,1982,Ratificação
678,31093,1982,Ratificação
679,31092,1982,Ratificação
680,31091,1982,Ratificação
681,31089,1982,Ratificação
682,31088,1982,Ratificação
683,31087,1982,Ratificação
684,31086,1982,Ratificação
685,31085,1982,Ratificação
686,31084,1982,Ratificação
687,31083,1982,Ratificação
688,31082,1982,Ratificação
689,31080,1982,Ratificação
690,31079,1982,Ratificação
691,31078,1982,Ratificação
692,31077,1982,Ratificação
693,31076,1982,Ratificação
694,31074,1982,Ratificação
695,31073,1982,Ratificação
696,31071,1982,Ratificação
697,31068,1982,Ratificação
698,31067,1982,Ratificação
699,31065,1982,Ratificação
700,31063,1982,Ratificação
701,31062,1982,Ratificação
702,31061,1982,Ratificação
703,31060,1982,Ratificação
704,31059,1982,Ratificação
705,31058,1982,Ratificação
706,31057,1982,Ratificação
707,31056,1982,Ratificação
708,31055,1982,Ratificação
709,31054,1982,Ratificação
710,31053,1982,Ratificação
711,31052,1982,Ratificação
712,31051,1982,Ratificação
713,31050,1982,Ratificação
714,31049,1982,Ratificação
715,31190,1982,Ratificação
716,31124,1982,Ratificação
717,31123,1982,Ratificação
718,31119,1982,Ratificação
719,31120,1982,Ratificação
720,31118,1982,Ratificação
721,31116,1982,Ratificação
722,31117,1982,Ratificação
723,31114,1982,Ratificação
724,31111,1982,Ratificação
725,31113,1982,Ratificação
726,31108,1982,Ratificação
727,31107,1982,Ratificação
728,31100,1982,Ratificação
729,31075,1982,Ratificação
730,31070,1982,Ratificação
731,31072,1982,Ratificação
732,31069,1982,Ratificação
733,31066,1982,Ratificação
734,31064,1982,Ratificação
735,30786,1983,Projeto de Lei
736,30784,1983,Projeto de Lei
737,30783,1983,Projeto de Lei
738,30781,1983,Projeto de Lei
739,30779,1983,Projeto de Lei
740,30777,1983,Projeto de Lei
741,30716,1983,Projeto de Lei
742,30774,1983,Projeto de Lei
743,30773,1983,Projeto de Lei
744,30769,1983,Projeto de Lei
745,30764,1983,Projeto de Lei
746,30722,1983,Projeto de Lei
747,30763,1983,Projeto de Lei
748,30721,1983,Projeto de Lei
749,30720,1983,Projeto de Lei
750,30719,1983,Projeto de Lei
751,30715,1983,Projeto de Lei
752,30761,1983,Projeto de Lei
753,30758,1983,Projeto de Lei
754,30718,1983,Projeto de Lei
755,30725,1983,Projeto de Lei
756,30759,1983,Projeto de Lei
757,30714,1983,Projeto de Lei
758,30754,1983,Projeto de Lei
759,30752,1983,Projeto de Lei
760,30749,1983,Projeto de Lei
761,30747,1983,Projeto de Lei
762,33136,1983,Projeto de Resolução
763,33135,1983,Projeto de Resolução
764,33134,1983,Projeto de Resolução
765,30893,1983,Proposta de Lei
766,30891,1983,Proposta de Lei
767,30890,1983,Proposta de Lei
768,31207,1983,Proposta de Lei
769,31206,1983,Proposta de Lei
770,30882,1983,Proposta de Lei
771,30881,1983,Proposta de Lei
772,30879,1983,Proposta de Lei
773,30878,1983,Proposta de Lei
774,31204,1983,Ratificação
775,31203,1983,Ratificação
776,31202,1983,Ratificação
777,31201,1983,Ratificação
778,31200,1983,Ratificação
779,31199,1983,Ratificação
780,31198,1983,Ratificação
781,31197,1983,Ratificação
782,31196,1983,Ratificação
783,31195,1983,Ratificação
784,31194,1983,Ratificação
785,31193,1983,Ratificação
786,31192,1983,Ratificação
787,31188,1983,Ratificação
788,31189,1983,Ratificação
789,31187,1983,Ratificação
790,31184,1983,Ratificação
791,31183,1983,Ratificação
792,31182,1983,Ratificação
793,31181,1983,Ratificação
794,31180,1983,Ratificação
795,31179,1983,Ratificação
796,31178,1983,Ratificação
797,31177,1983,Ratificação
798,31176,1983,Ratificação
799,31175,1983,Ratificação
800,33105,1984,Inquérito Parlamentar
801,33104,1984,Inquérito Parlamentar
802,33109,1984,Inquérito Parlamentar
803,33108,1984,Inquérito Parlamentar
804,33107,1984,Inquérito Parlamentar
805,33106,1984,Inquérito Parlamentar
806,33164,1984,Inquérito Parlamentar
807,33161,1984,Inquérito Parlamentar
808,33160,1984,Inquérito Parlamentar
809,33159,1984,Inquérito Parlamentar
810,33158,1984,Inquérito Parlamentar
811,33157,1984,Inquérito Parlamentar
812,33156,1984,Inquérito Parlamentar
813,33097,1984,Projeto de Deliberação
814,29892,1984,Projeto de Lei
815,29884,1984,Projeto de Lei
816,29879,1984,Projeto de Lei
817,29871,1984,Projeto de Lei
818,29868,1984,Projeto de Lei
819,29862,1984,Projeto de Lei
820,29851,1984,Projeto de Lei
821,29825,1984,Projeto de Lei
822,29853,1984,Projeto de Lei
823,29852,1984,Projeto de Lei
824,29849,1984,Projeto de Lei
825,29847,1984,Projeto de Lei
826,29845,1984,Projeto de Lei
827,29842,1984,Projeto de Lei
828,29840,1984,Projeto de Lei
829,29838,1984,Projeto de Lei
830,29835,1984,Projeto de Lei
831,29833,1984,Projeto de Lei
832,29831,1984,Projeto de Lei
833,29829,1984,Projeto de Lei
834,29827,1984,Projeto de Lei
835,29820,1984,Projeto de Lei
836,29818,1984,Projeto de Lei
837,29815,1984,Projeto de Lei
838,29814,1984,Projeto de Lei
839,29812,1984,Projeto de Lei
840,29810,1984,Projeto de Lei
841,29808,1984,Projeto de Lei
842,29804,1984,Projeto de Lei
843,29801,1984,Projeto de Lei
844,29800,1984,Projeto de Lei
845,29799,1984,Projeto de Lei
846,29798,1984,Projeto de Lei
847,29797,1984,Projeto de Lei
848,29796,1984,Projeto de Lei
849,29795,1984,Projeto de Lei
850,29794,1984,Projeto de Lei
851,29793,1984,Projeto de Lei
852,29792,1984,Projeto de Lei
853,29791,1984,Projeto de Lei
854,29789,1984,Projeto de Lei
855,29788,1984,Projeto de Lei
856,29787,1984,Projeto de Lei
857,29786,1984,Projeto de Lei
858,29785,1984,Projeto de Lei
859,29784,1984,Projeto de Lei
860,29783,1984,Projeto de Lei
